CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-0096-43,,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO 'EL CAMINO',5A. CALLE 14-48 ZONA 3,77674794,,,PRIMARIA,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0097-43,09-01-0434,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO EVANGELICO  DE OCCIDENTE,4A. CALLE 25-92 ZONA 1,77654062,IRIS ONDINA HERNÁNDEZ ROJAS DE SOTO,YENSY ROBERTO DÍAZ SOLÍS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0098-43,09-01-0424,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""SUIZO QUETZALTENANGO""",1RA CALLE 43-50 ZONA 8,77635523,ROSEMERY GUADALUPE PIEDRASANTA,MIRNA LETICIA CIFUENTES GODINEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0098-46,09-01-0424,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""SUIZO QUETZALTENANGO""",1RA CALLE 43-50 ZONA 8,79267367,ROSEMERY GUADALUPE PIEDRASANTA,MIRNA LETICIA CIFUENTES GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0099-43,09-01-0429,QUETZALTENANGO,QUETZALTENANGO,COLEGIO  PRÓCERES,18 CALLE 7-51 ZONA 5,79268712,MARÍA LETICIA PIRIR AVILA DE DE LEÓN,MICHELLE  MATUL FLORES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0100-43,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO GUATEMALTECO ALEMAN 'FEDERICO FROEBEL',4A. CALLE 15-45 ZONA 1,77612833,PEDRO GERÓNIMO SARAT CHAJ,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0101-43,09-01-0430,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DE ESTUDIOS AVANZADOS DE OCCIDENTE,AVENIDA JESUS CASTILLO 1-81 ZONA 3,77618218,WILSON RANFERÍ SIGÚENZA LÓPEZ,SARAÍ BETSABÉ LOARCA VIDES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0102-43,,QUETZALTENANGO,QUETZALTENANGO,COLEGIO 'CENTRO EVANGELISTICO DEL NIÑO',16 AVE. 2-17 ZONA 1,,,,PRIMARIA,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0103-43,09-01-0429,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO ALTENSE""",8A. CALLE 4-10 ZONA 1,77612629,MARÍA LETICIA PIRIR AVILA DE DE LEÓN,ILIANA ELIZABETH GARCIA SOTO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0104-43,09-01-0427,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CRISTIANO  VERBO,CALLE CIRILO FLORES 4-37 ZONA 1,77631051,DINA RUBÍ GONZÁLEZ DE LEÓN,SMIRNA ELIZABETH SOSA RAMOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0105-43,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO 'INFANTES',AVENIDA EL CENIZAL 0-75 ZONA 4,77654119,OBDULIO ROLANDO RUIZ ALVA,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0106-43,09-01-0431,QUETZALTENANGO,QUETZALTENANGO,"EORM ""JOSE MARTI""",ALDEA SAN JOSE CHIQUILAJA,41965002,ZOILA WILDA CAJAS DE PAZ DE RAMÍREZ,DANIEL WALTER JUÁREZ IXCATCOY,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
