CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-02-0343-43,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,BARRIO SAN JUAN ALDEA SAN GABRIEL PANTZUJ,58129688,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,GRECIA ZULEMA JERÓNIMO ROJAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0344-43,15-02-0896,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CANTON SANDOVAL,59229431,HUGO RAMIRO GONZÁLEZ CANAHUÍ,BLANCA ESTELA CANAHUÍ JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0361-45,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,IEBC DE ENSEÑANZA,ALDEA SAN GABRIEL PANTZUJ,42062827,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,SATURNINO CELEDONIO IXTECOC CUQUEJ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0661-45,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,IEBC DE ENSEÑANZA,CALZADA 15 DE SEPTIEMBRE,,,,BASICO,COOPERATIVA,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0662-41,15-032,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXA A LA EORM,ALDEA SAN FRANCISCO,,FLORI AMALIA PEREZ POCOP DE BOLVITO,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0671-41,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,"CASERÍO BUENA VISTA, ALDEA SAN FRANCISCO",30711649,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,MIRNA DINORA CANAHUÍ HERNÁNDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0671-43,15-02-0897,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO BUENA VISTA ALDEA SAN FRANCISCO,46912800,CARLOS ZACARÍAS RODRÍGUEZ HERNÁNDEZ,ELDER FERNANDO IXPATAC REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0701-42,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EORM,ALDEA SAN FRANCISCO,42283134,WILSON ESTUARDO CANAHUÍ JÁ,MARTHA VERONICA CHOY ORTIZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0775-42,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EORM,ALDEA SAN GABRIEL PANTZUJ,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1167-43,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO LOS HERNANDEZ,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1168-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CENTRO EDUCATIVO MAYA 'AJAAW TUKUR',CANTON SANDOVAL,79401989,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1169-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CENTRO EDUCATIVO MAYA 'AJAAW TUKUR',CANTON SANDOVAL,79401989-55909548,HUGO RAMIRO GONZALEZ CANAHUI,,PREPRIMARIA BILINGUE,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1170-43,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EPRM,CASERIO LAS VEGAS SAN RAFAEL,,,,PRIMARIA,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1190-42,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CANTON SAN JUAN,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1235-42,15-02-0898,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA PROGRESO,30463293,WILSON ESTUARDO CANAHUÍ JÁ,KARLA AZUCENA LEONARDO GÁLVEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-1256-43,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO JAVILLAL Y BRAMADERO,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
