CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-12-2412-43,26-029,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE -,CASERIO LOS OLIVOS ALDEA VALPARAISO,,PROYECTO CODI,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4698-42,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,"EODP ANEXA A EORM ""BRUNO EMILIO VILLATORO LOPEZ""",ALDEA LA MESILLA,32275140,MANASES MATUSALEN PALACIOS XUTÚC,ZÉLICA LIZET LÓPEZ MARTÍNEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4699-42,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM,ALDEA EL MAMONAL,48819458,ABELARDO MEFIBOST VILLATORO HERRERA,JESÚS ALFREDO ESCALANTE LÓPEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4700-42,,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM,CASERIO OX-BE JOYA GRANDE,,,,PARVULOS,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4701-42,13-12-0752,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM 'JORGE LUIS ALFARO GALICIA',ALDEA EL JOBAL,57612212,MANASES MATUSALEN PALACIOS XUTÚC,MIRNA ELIZABETH VALENCIA CAMPOS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4702-42,13-12-0753,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM,ALDEA SAN ISIDRO,45391529,MANASES MATUSALEN PALACIOS XUTÚC,RAQUEL EUNICE RODAS PEREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4781-41,,HUEHUETENANGO,LA DEMOCRACIA,COPB ANEXA A EORM,ALDEA PONTZAJ,,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4814-43,,HUEHUETENANGO,LA DEMOCRACIA,EORM,"BRUNO VILLATORO, ALDEA LA MESILLA",,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4815-43,13-12-0750,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO LA NUEVA PEÑA ROJA,53568994,ABELARDO MEFIBOST VILLATORO HERRERA,SAÚL SATURNINO VÁSQUEZ PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4816-43,,HUEHUETENANGO,LA DEMOCRACIA,EORM,ALDEA EL NARANJO II,,,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4817-43,,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO EL ZAPOTE ALDEA CAMOJA GRANDE,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4824-43,,HUEHUETENANGO,LA DEMOCRACIA,EORM,ALDEA LOS CHUCLES,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4825-43,,HUEHUETENANGO,LA DEMOCRACIA,EORM,CASERIO SANTO DOMINGO LAS FLORES,,,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4826-43,26-029,HUEHUETENANGO,LA DEMOCRACIA,EDAC PRONADE,CANTON EL MIRADOR ALDEA BUENOS AIRES HUIXOC,,PROYECTO CODI,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4839-42,13-12-0751,HUEHUETENANGO,LA DEMOCRACIA,CEIN -PAIN-,ALDEA COMAJALLITO,45982423,ABELARDO MEFIBOST VILLATORO HERRERA,LIDIA  VICENTE CALEL DE ARGUETA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4912-42,,HUEHUETENANGO,LA DEMOCRACIA,EODP ANEXA A EORM,CASERIO EL MATAZANO ALDEA LA LAGUNA,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4914-43,26-029,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE -,CASERIO EL MATASANO,,PROYECTO CODI,,PRIMARIA,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-4955-41,,HUEHUETENANGO,LA DEMOCRACIA,EDAC - PRONADE - ANEXA,CASERIO LOS PINOS ALDEA LA NUEVA ESPERANZA,,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
